analysis_id,analysis_label,analysis_family,unit_of_analysis,source_boundary,aggregation_rule,metric,metric_label,setting,setting_label,n_units,n_flagged,prevalence,prevalence_percent
portal_variant_hm_gb,H&M Great Britain: variant-level prevalence,Complementary source-boundary analysis,Colour-specific garment variant,H&M Great Britain,Direct binary flag for each variant within portal,r7_lining_multilayer,R7 Lining/multilayer presence,default,Default,26839,6365,0.2371548865456984,23.715488654569842
portal_variant_hm_gb,H&M Great Britain: variant-level prevalence,Complementary source-boundary analysis,Colour-specific garment variant,H&M Great Britain,Direct binary flag for each variant within portal,r7_lining_multilayer,R7 Lining/multilayer presence,expanded,Expanded,26839,6691,0.2493013897686203,24.93013897686203
portal_variant_hm_gb,H&M Great Britain: variant-level prevalence,Complementary source-boundary analysis,Colour-specific garment variant,H&M Great Britain,Direct binary flag for each variant within portal,r7b_hidden_layer_mismatch,R7b Hidden-layer mismatch diagnostic,conservative,Conservative,26839,2364,0.08808077797235367,8.808077797235367
portal_variant_hm_gb,H&M Great Britain: variant-level prevalence,Complementary source-boundary analysis,Colour-specific garment variant,H&M Great Britain,Direct binary flag for each variant within portal,r7b_hidden_layer_mismatch,R7b Hidden-layer mismatch diagnostic,default,Default,26839,2195,0.08178397108685122,8.178397108685122
portal_variant_hm_gb,H&M Great Britain: variant-level prevalence,Complementary source-boundary analysis,Colour-specific garment variant,H&M Great Britain,Direct binary flag for each variant within portal,r7b_hidden_layer_mismatch,R7b Hidden-layer mismatch diagnostic,expanded,Expanded,26839,2195,0.08178397108685122,8.178397108685122
portal_variant_hm_gb,H&M Great Britain: variant-level prevalence,Complementary source-boundary analysis,Colour-specific garment variant,H&M Great Britain,Direct binary flag for each variant within portal,r8_secondary_component_presence,R8 Secondary-component presence,conservative,Conservative,26839,2049,0.07634412608517456,7.634412608517456
portal_variant_hm_gb,H&M Great Britain: variant-level prevalence,Complementary source-boundary analysis,Colour-specific garment variant,H&M Great Britain,Direct binary flag for each variant within portal,r8_secondary_component_presence,R8 Secondary-component presence,default,Default,26839,2049,0.07634412608517456,7.634412608517456
portal_variant_hm_gb,H&M Great Britain: variant-level prevalence,Complementary source-boundary analysis,Colour-specific garment variant,H&M Great Britain,Direct binary flag for each variant within portal,r8_secondary_component_presence,R8 Secondary-component presence,expanded,Expanded,26839,2311,0.08610603971832036,8.610603971832036
portal_variant_hm_gb,H&M Great Britain: variant-level prevalence,Complementary source-boundary analysis,Colour-specific garment variant,H&M Great Britain,Direct binary flag for each variant within portal,r8b_secondary_material_difference,R8b Secondary-component mismatch diagnostic,conservative,Conservative,26839,1127,0.04199113230746302,4.199113230746302
portal_variant_hm_gb,H&M Great Britain: variant-level prevalence,Complementary source-boundary analysis,Colour-specific garment variant,H&M Great Britain,Direct binary flag for each variant within portal,r8b_secondary_material_difference,R8b Secondary-component mismatch diagnostic,default,Default,26839,1116,0.04158128097172026,4.158128097172026
portal_variant_hm_gb,H&M Great Britain: variant-level prevalence,Complementary source-boundary analysis,Colour-specific garment variant,H&M Great Britain,Direct binary flag for each variant within portal,r8b_secondary_material_difference,R8b Secondary-component mismatch diagnostic,expanded,Expanded,26839,1116,0.04158128097172026,4.158128097172026
portal_variant_uniqlo_au,Uniqlo Australia: variant-level prevalence,Complementary source-boundary analysis,Colour-specific garment variant,Uniqlo Australia,Direct binary flag for each variant within portal,any_removable_disruptor,Any removable-hardware indicator (R1–R3),conservative,Conservative,2825,226,0.08,8.0
portal_variant_uniqlo_au,Uniqlo Australia: variant-level prevalence,Complementary source-boundary analysis,Colour-specific garment variant,Uniqlo Australia,Direct binary flag for each variant within portal,any_removable_disruptor,Any removable-hardware indicator (R1–R3),default,Default,2825,384,0.13592920353982302,13.592920353982302
portal_variant_uniqlo_au,Uniqlo Australia: variant-level prevalence,Complementary source-boundary analysis,Colour-specific garment variant,Uniqlo Australia,Direct binary flag for each variant within portal,any_removable_disruptor,Any removable-hardware indicator (R1–R3),expanded,Expanded,2825,620,0.21946902654867256,21.946902654867255
portal_variant_uniqlo_au,Uniqlo Australia: variant-level prevalence,Complementary source-boundary analysis,Colour-specific garment variant,Uniqlo Australia,Direct binary flag for each variant within portal,any_retained_barrier,Any retained-barrier indicator (R4–R8),conservative,Conservative,2825,1055,0.3734513274336283,37.34513274336283
portal_variant_uniqlo_au,Uniqlo Australia: variant-level prevalence,Complementary source-boundary analysis,Colour-specific garment variant,Uniqlo Australia,Direct binary flag for each variant within portal,any_retained_barrier,Any retained-barrier indicator (R4–R8),default,Default,2825,1372,0.4856637168141593,48.56637168141593
portal_variant_uniqlo_au,Uniqlo Australia: variant-level prevalence,Complementary source-boundary analysis,Colour-specific garment variant,Uniqlo Australia,Direct binary flag for each variant within portal,any_retained_barrier,Any retained-barrier indicator (R4–R8),expanded,Expanded,2825,1489,0.5270796460176991,52.70796460176991
portal_variant_uniqlo_au,Uniqlo Australia: variant-level prevalence,Complementary source-boundary analysis,Colour-specific garment variant,Uniqlo Australia,Direct binary flag for each variant within portal,any_disruptor_overall,Any core disruptor indicator (R1–R8),conservative,Conservative,2825,1130,0.4,40.0
portal_variant_uniqlo_au,Uniqlo Australia: variant-level prevalence,Complementary source-boundary analysis,Colour-specific garment variant,Uniqlo Australia,Direct binary flag for each variant within portal,any_disruptor_overall,Any core disruptor indicator (R1–R8),default,Default,2825,1439,0.5093805309734514,50.93805309734514
portal_variant_uniqlo_au,Uniqlo Australia: variant-level prevalence,Complementary source-boundary analysis,Colour-specific garment variant,Uniqlo Australia,Direct binary flag for each variant within portal,any_disruptor_overall,Any core disruptor indicator (R1–R8),expanded,Expanded,2825,1639,0.5801769911504425,58.01769911504425
portal_variant_uniqlo_au,Uniqlo Australia: variant-level prevalence,Complementary source-boundary analysis,Colour-specific garment variant,Uniqlo Australia,Direct binary flag for each variant within portal,r1_metal_hardware,R1 Metal-specified/conventional hardware,conservative,Conservative,2825,12,0.004247787610619469,0.42477876106194695
portal_variant_uniqlo_au,Uniqlo Australia: variant-level prevalence,Complementary source-boundary analysis,Colour-specific garment variant,Uniqlo Australia,Direct binary flag for each variant within portal,r1_metal_hardware,R1 Metal-specified/conventional hardware,default,Default,2825,43,0.015221238938053097,1.5221238938053097
portal_variant_uniqlo_au,Uniqlo Australia: variant-level prevalence,Complementary source-boundary analysis,Colour-specific garment variant,Uniqlo Australia,Direct binary flag for each variant within portal,r1_metal_hardware,R1 Metal-specified/conventional hardware,expanded,Expanded,2825,43,0.015221238938053097,1.5221238938053097
portal_variant_uniqlo_au,Uniqlo Australia: variant-level prevalence,Complementary source-boundary analysis,Colour-specific garment variant,Uniqlo Australia,Direct binary flag for each variant within portal,r2_plastic_hardware,R2 Plastic-specified hardware,conservative,Conservative,2825,32,0.011327433628318584,1.1327433628318584
portal_variant_uniqlo_au,Uniqlo Australia: variant-level prevalence,Complementary source-boundary analysis,Colour-specific garment variant,Uniqlo Australia,Direct binary flag for each variant within portal,r2_plastic_hardware,R2 Plastic-specified hardware,default,Default,2825,32,0.011327433628318584,1.1327433628318584
portal_variant_uniqlo_au,Uniqlo Australia: variant-level prevalence,Complementary source-boundary analysis,Colour-specific garment variant,Uniqlo Australia,Direct binary flag for each variant within portal,r2_plastic_hardware,R2 Plastic-specified hardware,expanded,Expanded,2825,32,0.011327433628318584,1.1327433628318584
portal_variant_uniqlo_au,Uniqlo Australia: variant-level prevalence,Complementary source-boundary analysis,Colour-specific garment variant,Uniqlo Australia,Direct binary flag for each variant within portal,r3_mixed_hardware,R3 Material-ambiguous hardware,conservative,Conservative,2825,223,0.07893805309734513,7.893805309734512
portal_variant_uniqlo_au,Uniqlo Australia: variant-level prevalence,Complementary source-boundary analysis,Colour-specific garment variant,Uniqlo Australia,Direct binary flag for each variant within portal,r3_mixed_hardware,R3 Material-ambiguous hardware,default,Default,2825,354,0.12530973451327435,12.530973451327435
portal_variant_uniqlo_au,Uniqlo Australia: variant-level prevalence,Complementary source-boundary analysis,Colour-specific garment variant,Uniqlo Australia,Direct binary flag for each variant within portal,r3_mixed_hardware,R3 Material-ambiguous hardware,expanded,Expanded,2825,593,0.20991150442477877,20.991150442477878
portal_variant_uniqlo_au,Uniqlo Australia: variant-level prevalence,Complementary source-boundary analysis,Colour-specific garment variant,Uniqlo Australia,Direct binary flag for each variant within portal,r4_fabric_attached_trim,R4 Fabric attached trim,conservative,Conservative,2825,475,0.168141592920354,16.8141592920354
portal_variant_uniqlo_au,Uniqlo Australia: variant-level prevalence,Complementary source-boundary analysis,Colour-specific garment variant,Uniqlo Australia,Direct binary flag for each variant within portal,r4_fabric_attached_trim,R4 Fabric attached trim,default,Default,2825,869,0.30761061946902657,30.761061946902657
portal_variant_uniqlo_au,Uniqlo Australia: variant-level prevalence,Complementary source-boundary analysis,Colour-specific garment variant,Uniqlo Australia,Direct binary flag for each variant within portal,r4_fabric_attached_trim,R4 Fabric attached trim,expanded,Expanded,2825,918,0.32495575221238937,32.49557522123894
portal_variant_uniqlo_au,Uniqlo Australia: variant-level prevalence,Complementary source-boundary analysis,Colour-specific garment variant,Uniqlo Australia,Direct binary flag for each variant within portal,r5_decorative_nontextile,R5 Decorative/non-textile attachment,conservative,Conservative,2825,3,0.0010619469026548673,0.10619469026548674
portal_variant_uniqlo_au,Uniqlo Australia: variant-level prevalence,Complementary source-boundary analysis,Colour-specific garment variant,Uniqlo Australia,Direct binary flag for each variant within portal,r5_decorative_nontextile,R5 Decorative/non-textile attachment,default,Default,2825,3,0.0010619469026548673,0.10619469026548674
portal_variant_uniqlo_au,Uniqlo Australia: variant-level prevalence,Complementary source-boundary analysis,Colour-specific garment variant,Uniqlo Australia,Direct binary flag for each variant within portal,r5_decorative_nontextile,R5 Decorative/non-textile attachment,expanded,Expanded,2825,3,0.0010619469026548673,0.10619469026548674
portal_variant_uniqlo_au,Uniqlo Australia: variant-level prevalence,Complementary source-boundary analysis,Colour-specific garment variant,Uniqlo Australia,Direct binary flag for each variant within portal,r6_surface_print_coating,R6 Surface print/coating barrier,conservative,Conservative,2825,135,0.047787610619469026,4.778761061946903
portal_variant_uniqlo_au,Uniqlo Australia: variant-level prevalence,Complementary source-boundary analysis,Colour-specific garment variant,Uniqlo Australia,Direct binary flag for each variant within portal,r6_surface_print_coating,R6 Surface print/coating barrier,default,Default,2825,185,0.06548672566371681,6.548672566371681
portal_variant_uniqlo_au,Uniqlo Australia: variant-level prevalence,Complementary source-boundary analysis,Colour-specific garment variant,Uniqlo Australia,Direct binary flag for each variant within portal,r6_surface_print_coating,R6 Surface print/coating barrier,expanded,Expanded,2825,185,0.06548672566371681,6.548672566371681
portal_variant_uniqlo_au,Uniqlo Australia: variant-level prevalence,Complementary source-boundary analysis,Colour-specific garment variant,Uniqlo Australia,Direct binary flag for each variant within portal,r7_lining_multilayer,R7 Lining/multilayer presence,conservative,Conservative,2825,279,0.09876106194690265,9.876106194690266
portal_variant_uniqlo_au,Uniqlo Australia: variant-level prevalence,Complementary source-boundary analysis,Colour-specific garment variant,Uniqlo Australia,Direct binary flag for each variant within portal,r7_lining_multilayer,R7 Lining/multilayer presence,default,Default,2825,389,0.13769911504424778,13.769911504424778
portal_variant_uniqlo_au,Uniqlo Australia: variant-level prevalence,Complementary source-boundary analysis,Colour-specific garment variant,Uniqlo Australia,Direct binary flag for each variant within portal,r7_lining_multilayer,R7 Lining/multilayer presence,expanded,Expanded,2825,500,0.17699115044247787,17.699115044247787
portal_variant_uniqlo_au,Uniqlo Australia: variant-level prevalence,Complementary source-boundary analysis,Colour-specific garment variant,Uniqlo Australia,Direct binary flag for each variant within portal,r7b_hidden_layer_mismatch,R7b Hidden-layer mismatch diagnostic,conservative,Conservative,2825,188,0.06654867256637167,6.654867256637168
portal_variant_uniqlo_au,Uniqlo Australia: variant-level prevalence,Complementary source-boundary analysis,Colour-specific garment variant,Uniqlo Australia,Direct binary flag for each variant within portal,r7b_hidden_layer_mismatch,R7b Hidden-layer mismatch diagnostic,default,Default,2825,197,0.06973451327433629,6.9734513274336285
portal_variant_uniqlo_au,Uniqlo Australia: variant-level prevalence,Complementary source-boundary analysis,Colour-specific garment variant,Uniqlo Australia,Direct binary flag for each variant within portal,r7b_hidden_layer_mismatch,R7b Hidden-layer mismatch diagnostic,expanded,Expanded,2825,197,0.06973451327433629,6.9734513274336285
portal_variant_uniqlo_au,Uniqlo Australia: variant-level prevalence,Complementary source-boundary analysis,Colour-specific garment variant,Uniqlo Australia,Direct binary flag for each variant within portal,r8_secondary_component_presence,R8 Secondary-component presence,conservative,Conservative,2825,760,0.26902654867256637,26.902654867256636
portal_variant_uniqlo_au,Uniqlo Australia: variant-level prevalence,Complementary source-boundary analysis,Colour-specific garment variant,Uniqlo Australia,Direct binary flag for each variant within portal,r8_secondary_component_presence,R8 Secondary-component presence,default,Default,2825,760,0.26902654867256637,26.902654867256636
portal_variant_uniqlo_au,Uniqlo Australia: variant-level prevalence,Complementary source-boundary analysis,Colour-specific garment variant,Uniqlo Australia,Direct binary flag for each variant within portal,r8_secondary_component_presence,R8 Secondary-component presence,expanded,Expanded,2825,764,0.2704424778761062,27.04424778761062
portal_variant_uniqlo_au,Uniqlo Australia: variant-level prevalence,Complementary source-boundary analysis,Colour-specific garment variant,Uniqlo Australia,Direct binary flag for each variant within portal,r8b_secondary_material_difference,R8b Secondary-component mismatch diagnostic,conservative,Conservative,2825,404,0.14300884955752213,14.300884955752213
portal_variant_uniqlo_au,Uniqlo Australia: variant-level prevalence,Complementary source-boundary analysis,Colour-specific garment variant,Uniqlo Australia,Direct binary flag for each variant within portal,r8b_secondary_material_difference,R8b Secondary-component mismatch diagnostic,default,Default,2825,339,0.12,12.0
portal_variant_uniqlo_au,Uniqlo Australia: variant-level prevalence,Complementary source-boundary analysis,Colour-specific garment variant,Uniqlo Australia,Direct binary flag for each variant within portal,r8b_secondary_material_difference,R8b Secondary-component mismatch diagnostic,expanded,Expanded,2825,339,0.12,12.0
portal_variant_uniqlo_uk,Uniqlo UK: variant-level prevalence,Complementary source-boundary analysis,Colour-specific garment variant,Uniqlo UK,Direct binary flag for each variant within portal,any_removable_disruptor,Any removable-hardware indicator (R1–R3),conservative,Conservative,3620,243,0.06712707182320442,6.712707182320441
portal_variant_uniqlo_uk,Uniqlo UK: variant-level prevalence,Complementary source-boundary analysis,Colour-specific garment variant,Uniqlo UK,Direct binary flag for each variant within portal,any_removable_disruptor,Any removable-hardware indicator (R1–R3),default,Default,3620,494,0.13646408839779006,13.646408839779006
portal_variant_uniqlo_uk,Uniqlo UK: variant-level prevalence,Complementary source-boundary analysis,Colour-specific garment variant,Uniqlo UK,Direct binary flag for each variant within portal,any_removable_disruptor,Any removable-hardware indicator (R1–R3),expanded,Expanded,3620,749,0.2069060773480663,20.69060773480663
portal_variant_uniqlo_uk,Uniqlo UK: variant-level prevalence,Complementary source-boundary analysis,Colour-specific garment variant,Uniqlo UK,Direct binary flag for each variant within portal,any_retained_barrier,Any retained-barrier indicator (R4–R8),conservative,Conservative,3620,1513,0.4179558011049724,41.79558011049724
portal_variant_uniqlo_uk,Uniqlo UK: variant-level prevalence,Complementary source-boundary analysis,Colour-specific garment variant,Uniqlo UK,Direct binary flag for each variant within portal,any_retained_barrier,Any retained-barrier indicator (R4–R8),default,Default,3620,1837,0.5074585635359116,50.74585635359116
portal_variant_uniqlo_uk,Uniqlo UK: variant-level prevalence,Complementary source-boundary analysis,Colour-specific garment variant,Uniqlo UK,Direct binary flag for each variant within portal,any_retained_barrier,Any retained-barrier indicator (R4–R8),expanded,Expanded,3620,1913,0.5284530386740331,52.84530386740332
portal_variant_uniqlo_uk,Uniqlo UK: variant-level prevalence,Complementary source-boundary analysis,Colour-specific garment variant,Uniqlo UK,Direct binary flag for each variant within portal,any_disruptor_overall,Any core disruptor indicator (R1–R8),conservative,Conservative,3620,1598,0.4414364640883978,44.14364640883978
portal_variant_uniqlo_uk,Uniqlo UK: variant-level prevalence,Complementary source-boundary analysis,Colour-specific garment variant,Uniqlo UK,Direct binary flag for each variant within portal,any_disruptor_overall,Any core disruptor indicator (R1–R8),default,Default,3620,1930,0.5331491712707183,53.31491712707182
portal_variant_uniqlo_uk,Uniqlo UK: variant-level prevalence,Complementary source-boundary analysis,Colour-specific garment variant,Uniqlo UK,Direct binary flag for each variant within portal,any_disruptor_overall,Any core disruptor indicator (R1–R8),expanded,Expanded,3620,2084,0.5756906077348066,57.569060773480665
portal_variant_uniqlo_uk,Uniqlo UK: variant-level prevalence,Complementary source-boundary analysis,Colour-specific garment variant,Uniqlo UK,Direct binary flag for each variant within portal,r1_metal_hardware,R1 Metal-specified/conventional hardware,conservative,Conservative,3620,21,0.005801104972375691,0.5801104972375691
portal_variant_uniqlo_uk,Uniqlo UK: variant-level prevalence,Complementary source-boundary analysis,Colour-specific garment variant,Uniqlo UK,Direct binary flag for each variant within portal,r1_metal_hardware,R1 Metal-specified/conventional hardware,default,Default,3620,67,0.018508287292817678,1.8508287292817678
portal_variant_uniqlo_uk,Uniqlo UK: variant-level prevalence,Complementary source-boundary analysis,Colour-specific garment variant,Uniqlo UK,Direct binary flag for each variant within portal,r1_metal_hardware,R1 Metal-specified/conventional hardware,expanded,Expanded,3620,67,0.018508287292817678,1.8508287292817678
portal_variant_uniqlo_uk,Uniqlo UK: variant-level prevalence,Complementary source-boundary analysis,Colour-specific garment variant,Uniqlo UK,Direct binary flag for each variant within portal,r2_plastic_hardware,R2 Plastic-specified hardware,conservative,Conservative,3620,35,0.009668508287292817,0.9668508287292817
portal_variant_uniqlo_uk,Uniqlo UK: variant-level prevalence,Complementary source-boundary analysis,Colour-specific garment variant,Uniqlo UK,Direct binary flag for each variant within portal,r2_plastic_hardware,R2 Plastic-specified hardware,default,Default,3620,35,0.009668508287292817,0.9668508287292817
portal_variant_uniqlo_uk,Uniqlo UK: variant-level prevalence,Complementary source-boundary analysis,Colour-specific garment variant,Uniqlo UK,Direct binary flag for each variant within portal,r2_plastic_hardware,R2 Plastic-specified hardware,expanded,Expanded,3620,35,0.009668508287292817,0.9668508287292817
portal_variant_uniqlo_uk,Uniqlo UK: variant-level prevalence,Complementary source-boundary analysis,Colour-specific garment variant,Uniqlo UK,Direct binary flag for each variant within portal,r3_mixed_hardware,R3 Material-ambiguous hardware,conservative,Conservative,3620,231,0.06381215469613259,6.3812154696132595
portal_variant_uniqlo_uk,Uniqlo UK: variant-level prevalence,Complementary source-boundary analysis,Colour-specific garment variant,Uniqlo UK,Direct binary flag for each variant within portal,r3_mixed_hardware,R3 Material-ambiguous hardware,default,Default,3620,441,0.1218232044198895,12.182320441988951
portal_variant_uniqlo_uk,Uniqlo UK: variant-level prevalence,Complementary source-boundary analysis,Colour-specific garment variant,Uniqlo UK,Direct binary flag for each variant within portal,r3_mixed_hardware,R3 Material-ambiguous hardware,expanded,Expanded,3620,705,0.19475138121546962,19.475138121546962
portal_variant_uniqlo_uk,Uniqlo UK: variant-level prevalence,Complementary source-boundary analysis,Colour-specific garment variant,Uniqlo UK,Direct binary flag for each variant within portal,r4_fabric_attached_trim,R4 Fabric attached trim,conservative,Conservative,3620,657,0.1814917127071823,18.14917127071823
portal_variant_uniqlo_uk,Uniqlo UK: variant-level prevalence,Complementary source-boundary analysis,Colour-specific garment variant,Uniqlo UK,Direct binary flag for each variant within portal,r4_fabric_attached_trim,R4 Fabric attached trim,default,Default,3620,1037,0.28646408839779003,28.646408839779003
portal_variant_uniqlo_uk,Uniqlo UK: variant-level prevalence,Complementary source-boundary analysis,Colour-specific garment variant,Uniqlo UK,Direct binary flag for each variant within portal,r4_fabric_attached_trim,R4 Fabric attached trim,expanded,Expanded,3620,1081,0.29861878453038676,29.861878453038678
portal_variant_uniqlo_uk,Uniqlo UK: variant-level prevalence,Complementary source-boundary analysis,Colour-specific garment variant,Uniqlo UK,Direct binary flag for each variant within portal,r5_decorative_nontextile,R5 Decorative/non-textile attachment,conservative,Conservative,3620,0,0.0,0.0
portal_variant_uniqlo_uk,Uniqlo UK: variant-level prevalence,Complementary source-boundary analysis,Colour-specific garment variant,Uniqlo UK,Direct binary flag for each variant within portal,r5_decorative_nontextile,R5 Decorative/non-textile attachment,default,Default,3620,2,0.0005524861878453039,0.05524861878453039
portal_variant_uniqlo_uk,Uniqlo UK: variant-level prevalence,Complementary source-boundary analysis,Colour-specific garment variant,Uniqlo UK,Direct binary flag for each variant within portal,r5_decorative_nontextile,R5 Decorative/non-textile attachment,expanded,Expanded,3620,2,0.0005524861878453039,0.05524861878453039
portal_variant_uniqlo_uk,Uniqlo UK: variant-level prevalence,Complementary source-boundary analysis,Colour-specific garment variant,Uniqlo UK,Direct binary flag for each variant within portal,r6_surface_print_coating,R6 Surface print/coating barrier,conservative,Conservative,3620,219,0.06049723756906077,6.0497237569060776
portal_variant_uniqlo_uk,Uniqlo UK: variant-level prevalence,Complementary source-boundary analysis,Colour-specific garment variant,Uniqlo UK,Direct binary flag for each variant within portal,r6_surface_print_coating,R6 Surface print/coating barrier,default,Default,3620,266,0.07348066298342541,7.348066298342541
portal_variant_uniqlo_uk,Uniqlo UK: variant-level prevalence,Complementary source-boundary analysis,Colour-specific garment variant,Uniqlo UK,Direct binary flag for each variant within portal,r6_surface_print_coating,R6 Surface print/coating barrier,expanded,Expanded,3620,266,0.07348066298342541,7.348066298342541
portal_variant_uniqlo_uk,Uniqlo UK: variant-level prevalence,Complementary source-boundary analysis,Colour-specific garment variant,Uniqlo UK,Direct binary flag for each variant within portal,r7_lining_multilayer,R7 Lining/multilayer presence,conservative,Conservative,3620,335,0.0925414364640884,9.25414364640884
portal_variant_uniqlo_uk,Uniqlo UK: variant-level prevalence,Complementary source-boundary analysis,Colour-specific garment variant,Uniqlo UK,Direct binary flag for each variant within portal,r7_lining_multilayer,R7 Lining/multilayer presence,default,Default,3620,524,0.14475138121546963,14.475138121546962
portal_variant_uniqlo_uk,Uniqlo UK: variant-level prevalence,Complementary source-boundary analysis,Colour-specific garment variant,Uniqlo UK,Direct binary flag for each variant within portal,r7_lining_multilayer,R7 Lining/multilayer presence,expanded,Expanded,3620,619,0.17099447513812155,17.099447513812155
portal_variant_uniqlo_uk,Uniqlo UK: variant-level prevalence,Complementary source-boundary analysis,Colour-specific garment variant,Uniqlo UK,Direct binary flag for each variant within portal,r7b_hidden_layer_mismatch,R7b Hidden-layer mismatch diagnostic,conservative,Conservative,3620,258,0.0712707182320442,7.12707182320442
portal_variant_uniqlo_uk,Uniqlo UK: variant-level prevalence,Complementary source-boundary analysis,Colour-specific garment variant,Uniqlo UK,Direct binary flag for each variant within portal,r7b_hidden_layer_mismatch,R7b Hidden-layer mismatch diagnostic,default,Default,3620,281,0.0776243093922652,7.76243093922652
portal_variant_uniqlo_uk,Uniqlo UK: variant-level prevalence,Complementary source-boundary analysis,Colour-specific garment variant,Uniqlo UK,Direct binary flag for each variant within portal,r7b_hidden_layer_mismatch,R7b Hidden-layer mismatch diagnostic,expanded,Expanded,3620,281,0.0776243093922652,7.76243093922652
portal_variant_uniqlo_uk,Uniqlo UK: variant-level prevalence,Complementary source-boundary analysis,Colour-specific garment variant,Uniqlo UK,Direct binary flag for each variant within portal,r8_secondary_component_presence,R8 Secondary-component presence,conservative,Conservative,3620,1020,0.281767955801105,28.176795580110497
portal_variant_uniqlo_uk,Uniqlo UK: variant-level prevalence,Complementary source-boundary analysis,Colour-specific garment variant,Uniqlo UK,Direct binary flag for each variant within portal,r8_secondary_component_presence,R8 Secondary-component presence,default,Default,3620,1020,0.281767955801105,28.176795580110497
portal_variant_uniqlo_uk,Uniqlo UK: variant-level prevalence,Complementary source-boundary analysis,Colour-specific garment variant,Uniqlo UK,Direct binary flag for each variant within portal,r8_secondary_component_presence,R8 Secondary-component presence,expanded,Expanded,3620,1030,0.2845303867403315,28.45303867403315
portal_variant_uniqlo_uk,Uniqlo UK: variant-level prevalence,Complementary source-boundary analysis,Colour-specific garment variant,Uniqlo UK,Direct binary flag for each variant within portal,r8b_secondary_material_difference,R8b Secondary-component mismatch diagnostic,conservative,Conservative,3620,675,0.18646408839779005,18.646408839779006
portal_variant_uniqlo_uk,Uniqlo UK: variant-level prevalence,Complementary source-boundary analysis,Colour-specific garment variant,Uniqlo UK,Direct binary flag for each variant within portal,r8b_secondary_material_difference,R8b Secondary-component mismatch diagnostic,default,Default,3620,629,0.17375690607734806,17.375690607734807
portal_variant_uniqlo_uk,Uniqlo UK: variant-level prevalence,Complementary source-boundary analysis,Colour-specific garment variant,Uniqlo UK,Direct binary flag for each variant within portal,r8b_secondary_material_difference,R8b Secondary-component mismatch diagnostic,expanded,Expanded,3620,629,0.17375690607734806,17.375690607734807
distinct_product_any_variant,Distinct-product prevalence: at least one flagged variant,Complementary analytical-unit analysis,Retailer-specific product family,All portals combined after product aggregation,Product flagged when at least one observed colour or regional variant is flagged,any_removable_disruptor,Any removable-hardware indicator (R1–R3),conservative,Conservative,19173,4711,0.2457101131799927,24.571011317999268
distinct_product_any_variant,Distinct-product prevalence: at least one flagged variant,Complementary analytical-unit analysis,Retailer-specific product family,All portals combined after product aggregation,Product flagged when at least one observed colour or regional variant is flagged,any_removable_disruptor,Any removable-hardware indicator (R1–R3),default,Default,19173,5958,0.31074949147238307,31.074949147238307
distinct_product_any_variant,Distinct-product prevalence: at least one flagged variant,Complementary analytical-unit analysis,Retailer-specific product family,All portals combined after product aggregation,Product flagged when at least one observed colour or regional variant is flagged,any_removable_disruptor,Any removable-hardware indicator (R1–R3),expanded,Expanded,19173,9366,0.488499452354874,48.849945235487404
distinct_product_any_variant,Distinct-product prevalence: at least one flagged variant,Complementary analytical-unit analysis,Retailer-specific product family,All portals combined after product aggregation,Product flagged when at least one observed colour or regional variant is flagged,any_retained_barrier,Any retained-barrier indicator (R4–R8),conservative,Conservative,19173,8342,0.4350910134042664,43.50910134042664
distinct_product_any_variant,Distinct-product prevalence: at least one flagged variant,Complementary analytical-unit analysis,Retailer-specific product family,All portals combined after product aggregation,Product flagged when at least one observed colour or regional variant is flagged,any_retained_barrier,Any retained-barrier indicator (R4–R8),default,Default,19173,9267,0.48333594116726647,48.333594116726644
distinct_product_any_variant,Distinct-product prevalence: at least one flagged variant,Complementary analytical-unit analysis,Retailer-specific product family,All portals combined after product aggregation,Product flagged when at least one observed colour or regional variant is flagged,any_retained_barrier,Any retained-barrier indicator (R4–R8),expanded,Expanded,19173,10912,0.5691336775674125,56.91336775674125
distinct_product_any_variant,Distinct-product prevalence: at least one flagged variant,Complementary analytical-unit analysis,Retailer-specific product family,All portals combined after product aggregation,Product flagged when at least one observed colour or regional variant is flagged,any_disruptor_overall,Any core disruptor indicator (R1–R8),conservative,Conservative,19173,10132,0.5284514682105044,52.845146821050434
distinct_product_any_variant,Distinct-product prevalence: at least one flagged variant,Complementary analytical-unit analysis,Retailer-specific product family,All portals combined after product aggregation,Product flagged when at least one observed colour or regional variant is flagged,any_disruptor_overall,Any core disruptor indicator (R1–R8),default,Default,19173,11301,0.5894226255672039,58.942262556720394
distinct_product_any_variant,Distinct-product prevalence: at least one flagged variant,Complementary analytical-unit analysis,Retailer-specific product family,All portals combined after product aggregation,Product flagged when at least one observed colour or regional variant is flagged,any_disruptor_overall,Any core disruptor indicator (R1–R8),expanded,Expanded,19173,14368,0.7493871590257133,74.93871590257133
distinct_product_any_variant,Distinct-product prevalence: at least one flagged variant,Complementary analytical-unit analysis,Retailer-specific product family,All portals combined after product aggregation,Product flagged when at least one observed colour or regional variant is flagged,r1_metal_hardware,R1 Metal-specified/conventional hardware,conservative,Conservative,19173,1299,0.06775152558285089,6.775152558285089
